#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACTG1	ITSN1	4450595	4445530	9606.ENSP00000458162	9606.ENSP00000370719	0	0	0	0	0	0	0.900	0.206	0.917
TNRC6A	TP53	4446455	4435880	9606.ENSP00000379144	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.212	0.917
ARHGEF11	RHOT2	4443061	4439488	9606.ENSP00000357177	9606.ENSP00000321971	0	0	0	0	0.061	0.185	0.900	0.050	0.917
RHOA	PRKAR2A	4448110	4435616	9606.ENSP00000400175	9606.ENSP00000265563	0	0	0	0	0.061	0.165	0.900	0.076	0.917
ATN1	TP53	4441885	4435880	9606.ENSP00000349076	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.205	0.917
NCOA2	MED4	4448095	4434645	9606.ENSP00000399968	9606.ENSP00000258648	0	0	0	0	0.060	0	0.900	0.188	0.917
CHD8	MGA	4446968	4433106	9606.ENSP00000382863	9606.ENSP00000219905	0	0	0	0	0.077	0.162	0.900	0.056	0.917
CTNNB1	HGS	4441426	4440236	9606.ENSP00000344456	9606.ENSP00000331201	0	0	0	0	0.055	0.143	0.900	0.104	0.917
DDX46	CCAR1	4448833	4435657	9606.ENSP00000416534	9606.ENSP00000265872	0	0	0	0	0.213	0	0.900	0	0.917
SFI1	DYNC1H1	4446992	4441877	9606.ENSP00000383145	9606.ENSP00000348965	0	0	0	0	0	0	0.900	0.204	0.917
TLE3	EP300	4450409	4435224	9606.ENSP00000452871	9606.ENSP00000263253	0	0	0	0	0.064	0	0.900	0.192	0.917
AP2A2	STAM2	4439946	4435333	9606.ENSP00000327694	9606.ENSP00000263904	0	0	0	0	0	0	0.900	0.205	0.917
SF3B1	CSTF2T	4440663	4440358	9606.ENSP00000335321	9606.ENSP00000332444	0	0	0	0	0.068	0	0.900	0.189	0.917
SEC13	SMC3	4445779	4442527	9606.ENSP00000373312	9606.ENSP00000354720	0	0	0	0	0.046	0	0.900	0.203	0.917
SUN2	SMC3	4447251	4442527	9606.ENSP00000385616	9606.ENSP00000354720	0	0	0	0	0.071	0	0.900	0.187	0.917
RNF2	HCFC1	4442902	4438516	9606.ENSP00000356480	9606.ENSP00000309555	0	0	0	0	0	0	0.900	0.207	0.917
PUF60	PPWD1	4449703	4434853	9606.ENSP00000434359	9606.ENSP00000261308	0	0	0	0	0.205	0	0.900	0	0.917
PPP1R12B	CDC42	4451176	4446990	9606.ENSP00000476755	9606.ENSP00000383118	0	0	0	0	0.061	0.158	0.900	0.067	0.916
PLG	SRGN	4438461	4433821	9606.ENSP00000308938	9606.ENSP00000242465	0	0	0	0	0	0	0.900	0.197	0.916
POLR2A	YBX1	4451459	4443961	9606.ENSP00000480158	9606.ENSP00000361626	0	0	0	0	0.062	0.076	0.900	0.151	0.916
CHD8	HCFC1	4446968	4438516	9606.ENSP00000382863	9606.ENSP00000309555	0	0	0	0	0.165	0	0.900	0.075	0.916
HNRNPA1	CCAR1	4441190	4435657	9606.ENSP00000341826	9606.ENSP00000265872	0	0	0	0	0.102	0	0.900	0.146	0.916
HNRNPA2B1	KHDRBS1	4441649	4438885	9606.ENSP00000346694	9606.ENSP00000313829	0	0	0	0	0.742	0.261	0	0.597	0.916
SRSF2	PPWD1	4446026	4434853	9606.ENSP00000376276	9606.ENSP00000261308	0	0	0	0	0.192	0	0.900	0.050	0.916
TMSB4X	SRGN	4445428	4433821	9606.ENSP00000370010	9606.ENSP00000242465	0	0	0	0	0.104	0	0.900	0.145	0.916
POLR2A	TIA1	4451459	4448170	9606.ENSP00000480158	9606.ENSP00000401371	0	0	0	0	0.128	0.104	0.900	0.058	0.916
LMNA	SYNE1	4443076	4442844	9606.ENSP00000357283	9606.ENSP00000356224	0	0	0	0	0.053	0.393	0	0.864	0.916
GNB1	PTPN6	4451621	4447701	9606.ENSP00000481878	9606.ENSP00000391592	0	0	0	0	0.061	0.167	0.900	0.057	0.916
DDX3X	PABPC1	4446966	4438834	9606.ENSP00000382840	9606.ENSP00000313007	0	0	0	0	0.410	0.432	0	0.769	0.916
TPT1	GNB2L1	4451239	4449378	9606.ENSP00000477781	9606.ENSP00000426909	0	0	0	0	0.846	0	0	0.477	0.916
GRB2	IKZF3	4446042	4441435	9606.ENSP00000376345	9606.ENSP00000344544	0	0	0	0	0	0.157	0.900	0.093	0.916
B2M	HLA-DPB1	4450405	4448476	9606.ENSP00000452780	9606.ENSP00000408146	0	0	0	0.804	0.127	0	0.900	0.440	0.916
SFI1	NDE1	4446992	4446534	9606.ENSP00000383145	9606.ENSP00000379643	0	0	0	0	0	0	0.900	0.200	0.916
POLR2H	LSM8	4448791	4434090	9606.ENSP00000415536	9606.ENSP00000249299	0	0	0	0	0.202	0	0.900	0	0.916
VEGFA	DNM2	4451310	4445839	9606.ENSP00000478570	9606.ENSP00000373905	0	0	0	0	0	0	0.900	0.197	0.916
GDI2	CHML	4445338	4442691	9606.ENSP00000369538	9606.ENSP00000355511	0	0	0	0.661	0.045	0	0.900	0.491	0.916
HNRNPA1	GTF2F2	4441190	4441082	9606.ENSP00000341826	9606.ENSP00000340823	0	0	0	0	0.199	0	0.900	0	0.916
MGAM	MCEMP1	4450229	4440140	9606.ENSP00000447378	9606.ENSP00000329920	0	0	0	0	0.175	0	0.900	0.064	0.916
HLA-B	HLA-F	4448060	4434738	9606.ENSP00000399168	9606.ENSP00000259951	0	0	0	0.977	0.185	0	0.900	0.701	0.916
PSMC5	SPOPL	4438605	4436359	9606.ENSP00000310572	9606.ENSP00000280098	0	0	0	0	0.065	0.167	0.900	0.055	0.916
NCOA2	SUV420H1	4448095	4438171	9606.ENSP00000399968	9606.ENSP00000305899	0	0	0	0	0	0	0.900	0.200	0.916
GNB1	ITPR1	4451621	4438205	9606.ENSP00000481878	9606.ENSP00000306253	0	0	0	0	0	0	0.900	0.197	0.916
PIK3R1	PDGFB	4449428	4440178	9606.ENSP00000428056	9606.ENSP00000330382	0	0	0	0	0.055	0	0.900	0.185	0.916
WWP1	PSMB8	4449416	4444469	9606.ENSP00000427793	9606.ENSP00000364016	0	0	0	0	0	0.087	0.900	0.163	0.916
SRSF3	NUP214	4444253	4442243	9606.ENSP00000362820	9606.ENSP00000352400	0	0	0	0	0.138	0	0.900	0.108	0.916
POLR2H	HNRNPA2B1	4448791	4441649	9606.ENSP00000415536	9606.ENSP00000346694	0	0	0	0	0.200	0	0.900	0	0.916
ANXA2	GRN	4441580	4432632	9606.ENSP00000346032	9606.ENSP00000053867	0	0	0	0	0.099	0	0.900	0.143	0.916
POLR2H	PTBP1	4448791	4441922	9606.ENSP00000415536	9606.ENSP00000349428	0	0	0	0	0.190	0	0.900	0	0.915
MSL3	BRD8	4438763	4434394	9606.ENSP00000312244	9606.ENSP00000254900	0	0	0	0	0.061	0.157	0.900	0.062	0.915
TNRC6A	KMT2E	4446455	4438780	9606.ENSP00000379144	9606.ENSP00000312379	0	0	0	0	0.188	0	0.900	0	0.915
EIF4B	ZCCHC6	4447567	4444655	9606.ENSP00000388806	9606.ENSP00000365130	0	0	0	0	0.061	0.128	0.900	0.085	0.915
CAP1	PSMD1	4444027	4438504	9606.ENSP00000361883	9606.ENSP00000309474	0	0	0	0	0.188	0	0.900	0	0.915
RAB5C	IGF2R	4450219	4441925	9606.ENSP00000447053	9606.ENSP00000349437	0	0	0	0	0.052	0.114	0.900	0.113	0.915
GNB1	CXCR5	4451621	4436951	9606.ENSP00000481878	9606.ENSP00000292174	0	0	0	0	0	0.185	0.900	0.046	0.915
HMOX2	TNFRSF1B	4451218	4444700	9606.ENSP00000477572	9606.ENSP00000365435	0	0	0	0	0.054	0	0.900	0.183	0.915
CFD	VWF	4440329	4434871	9606.ENSP00000332139	9606.ENSP00000261405	0	0	0	0	0.077	0	0.900	0.158	0.915
DNM2	STAM2	4445839	4435333	9606.ENSP00000373905	9606.ENSP00000263904	0	0	0	0	0.113	0	0.900	0.119	0.915
NDE1	RAB11A	4446534	4434975	9606.ENSP00000379643	9606.ENSP00000261890	0	0	0	0	0	0	0.900	0.189	0.915
YBX1	NOTCH3	4443961	4435256	9606.ENSP00000361626	9606.ENSP00000263388	0	0	0	0	0	0	0.900	0.192	0.915
COL4A2	PDGFB	4442382	4440178	9606.ENSP00000353654	9606.ENSP00000330382	0	0	0	0	0.076	0	0.900	0.162	0.915
RRM2	SPAG5	4442396	4439594	9606.ENSP00000353770	9606.ENSP00000323300	0	0	0	0	0.915	0	0	0	0.915
SFI1	CNTRL	4446992	4444274	9606.ENSP00000383145	9606.ENSP00000362962	0	0	0	0	0.061	0	0.900	0.175	0.915
POLR2H	SRSF3	4448791	4444253	9606.ENSP00000415536	9606.ENSP00000362820	0	0	0	0	0.188	0	0.900	0	0.915
B2M	TRIM26	4450405	4448553	9606.ENSP00000452780	9606.ENSP00000410446	0	0	0	0	0	0	0.900	0.194	0.915
GATAD2B	ATN1	4443143	4441885	9606.ENSP00000357644	9606.ENSP00000349076	0	0	0	0	0.142	0	0.900	0.090	0.915
FGF1	ZMYM2	4451524	4451432	9606.ENSP00000480791	9606.ENSP00000479904	0	0	0	0	0	0	0.900	0.188	0.915
LTB	PSMD4	4448557	4443212	9606.ENSP00000410481	9606.ENSP00000357879	0	0	0	0	0	0.185	0.900	0	0.915
UTRN	LAMA5	4442906	4434270	9606.ENSP00000356515	9606.ENSP00000252999	0	0	0	0	0.061	0	0.900	0.173	0.915
SMARCC2	DNMT3A	4435738	4435481	9606.ENSP00000267064	9606.ENSP00000264709	0	0	0	0	0.093	0	0.900	0.145	0.915
AP1G1	AP2A2	4446158	4439946	9606.ENSP00000377148	9606.ENSP00000327694	0	0	0	0.704	0.663	0	0.720	0.498	0.915
PCBP1	PPWD1	4438137	4434853	9606.ENSP00000305556	9606.ENSP00000261308	0	0	0	0	0.086	0	0.900	0.147	0.915
COPB2	COG5	4440101	4437367	9606.ENSP00000329419	9606.ENSP00000297135	0	0	0	0	0.173	0	0.900	0.058	0.915
PIK3R1	TNFSF10	4449428	4433796	9606.ENSP00000428056	9606.ENSP00000241261	0	0	0	0	0	0	0.900	0.186	0.915
CTNNB1	ZYX	4441426	4439687	9606.ENSP00000344456	9606.ENSP00000324422	0	0	0	0	0	0	0.900	0.187	0.915
RNF111	NCOR1	4450438	4435844	9606.ENSP00000453872	9606.ENSP00000268712	0	0	0	0	0.062	0.065	0.900	0.148	0.915
CEP162	SDCCAG8	4447213	4442687	9606.ENSP00000385215	9606.ENSP00000355499	0	0	0	0	0	0	0.900	0.192	0.915
STON1	SH3GL1	4447142	4435914	9606.ENSP00000384615	9606.ENSP00000269886	0	0	0	0	0.061	0	0.900	0.173	0.915
CEP162	SCLT1	4447213	4436413	9606.ENSP00000385215	9606.ENSP00000281142	0	0	0	0	0.061	0	0.900	0.173	0.915
JAK1	LCK	4441317	4440823	9606.ENSP00000343204	9606.ENSP00000337825	0	0	0	0.681	0.051	0	0.900	0.474	0.915
WWP1	ESR1	4449416	4448358	9606.ENSP00000427793	9606.ENSP00000405330	0	0	0	0	0	0.057	0.900	0.172	0.915
PTBP1	SRRM2	4441922	4437792	9606.ENSP00000349428	9606.ENSP00000301740	0	0	0	0	0.113	0	0.900	0.128	0.915
LCK	SH3GL1	4440823	4435914	9606.ENSP00000337825	9606.ENSP00000269886	0	0	0	0	0	0.073	0.900	0.164	0.915
STAT1	NOTCH3	4442456	4435256	9606.ENSP00000354394	9606.ENSP00000263388	0	0	0	0	0	0	0.900	0.190	0.915
HLA-E	LCK	4444757	4440823	9606.ENSP00000365817	9606.ENSP00000337825	0	0	0	0	0.060	0.050	0.900	0.154	0.914
PNPLA2	P4HB	4440813	4439955	9606.ENSP00000337701	9606.ENSP00000327801	0	0	0	0	0.088	0	0.900	0.139	0.914
GTF3A	SMARCC2	4445505	4435738	9606.ENSP00000370532	9606.ENSP00000267064	0	0	0	0	0.051	0.111	0.900	0.104	0.914
GTF3A	JUN	4445505	4443699	9606.ENSP00000370532	9606.ENSP00000360266	0	0	0	0	0	0.095	0.900	0.126	0.914
COPZ1	USO1	4450281	4450134	9606.ENSP00000449270	9606.ENSP00000444850	0	0	0	0	0.045	0.123	0.900	0.095	0.914
RNF111	TRAF7	4450438	4439240	9606.ENSP00000453872	9606.ENSP00000318944	0	0	0	0	0.062	0.157	0.900	0.050	0.914
SRRM2	LSM8	4437792	4434090	9606.ENSP00000301740	9606.ENSP00000249299	0	0	0	0	0.091	0.125	0.900	0.049	0.914
MX1	HLA-F	4446835	4434738	9606.ENSP00000381601	9606.ENSP00000259951	0	0	0	0	0.116	0	0.900	0.108	0.914
SRSF3	CCAR1	4444253	4435657	9606.ENSP00000362820	9606.ENSP00000265872	0	0	0	0	0.109	0	0.900	0.121	0.914
STK11	ATM	4439722	4436300	9606.ENSP00000324856	9606.ENSP00000278616	0	0	0	0	0	0.379	0	0.867	0.914
ZFP36L1	EXOSC3	4447551	4439572	9606.ENSP00000388402	9606.ENSP00000323046	0	0	0	0	0.050	0	0.900	0.172	0.914
HLA-B	STAT2	4448060	4439022	9606.ENSP00000399168	9606.ENSP00000315768	0	0	0	0	0.069	0	0.900	0.151	0.914
POLR2A	TIAL1	4451459	4443255	9606.ENSP00000480158	9606.ENSP00000358089	0	0	0	0	0.105	0.104	0.900	0.058	0.914
TSC1	CCT8	4437501	4436697	9606.ENSP00000298552	9606.ENSP00000286788	0	0	0	0	0.049	0.169	0.900	0	0.914
PSMD1	TP53	4438504	4435880	9606.ENSP00000309474	9606.ENSP00000269305	0	0	0	0	0.062	0	0.900	0.163	0.914
HNRNPF	SRRM2	4448121	4437792	9606.ENSP00000400433	9606.ENSP00000301740	0	0	0	0	0.107	0.068	0.900	0.091	0.914
SLIT2	CAP1	4449223	4444027	9606.ENSP00000422591	9606.ENSP00000361883	0	0	0	0	0.061	0.152	0.900	0.054	0.914
PUF60	CSTF2T	4449703	4440358	9606.ENSP00000434359	9606.ENSP00000332444	0	0	0	0.555	0.062	0.157	0.900	0.059	0.914
GTF3A	SMARCC1	4445505	4434360	9606.ENSP00000370532	9606.ENSP00000254480	0	0	0	0	0.051	0.111	0.900	0.104	0.914
GDI2	RAB11A	4445338	4434975	9606.ENSP00000369538	9606.ENSP00000261890	0	0	0	0	0.097	0.804	0	0.555	0.914
SULT1A1	ADH1B	4446428	4438237	9606.ENSP00000378972	9606.ENSP00000306606	0	0	0	0	0.064	0	0.900	0.149	0.913
SNRNP70	YBX1	4451051	4443961	9606.ENSP00000472998	9606.ENSP00000361626	0.051	0	0	0	0.106	0	0.900	0.103	0.913
EP300	FKBP4	4435224	4432546	9606.ENSP00000263253	9606.ENSP00000001008	0	0	0	0	0.061	0.059	0.900	0.138	0.913
LEPREL1	COL1A2	4439088	4437383	9606.ENSP00000316881	9606.ENSP00000297268	0	0	0	0	0.064	0	0.900	0.151	0.913
YBX1	GTF2F2	4443961	4441082	9606.ENSP00000361626	9606.ENSP00000340823	0	0	0	0	0.170	0	0.900	0	0.913
ZFP36	EXOSC3	4450924	4439572	9606.ENSP00000469647	9606.ENSP00000323046	0	0	0	0	0.050	0	0.900	0.165	0.913
WWP1	PSMC5	4449416	4438605	9606.ENSP00000427793	9606.ENSP00000310572	0	0	0	0	0	0.085	0.900	0.131	0.913
GTF3A	EP300	4445505	4435224	9606.ENSP00000370532	9606.ENSP00000263253	0	0	0	0	0	0.126	0.900	0.086	0.913
NPHS1	SPTBN1	4445133	4441904	9606.ENSP00000368190	9606.ENSP00000349259	0	0	0	0	0.063	0.123	0.900	0.067	0.913
GTF2F2	ELL	4441082	4435141	9606.ENSP00000340823	9606.ENSP00000262809	0	0	0	0	0	0	0.900	0.167	0.913
ITGAX	MGAM	4450468	4450229	9606.ENSP00000454623	9606.ENSP00000447378	0	0	0	0	0.099	0	0.900	0.121	0.913
TNPO1	EXOSC3	4440721	4439572	9606.ENSP00000336712	9606.ENSP00000323046	0	0	0	0	0.119	0	0.900	0.093	0.913
MGAM	LILRB2	4450229	4445945	9606.ENSP00000447378	9606.ENSP00000375629	0	0	0	0	0.174	0	0.900	0	0.913
TGFBR2	SPTBN1	4442197	4441904	9606.ENSP00000351905	9606.ENSP00000349259	0	0	0	0	0	0.085	0.900	0.134	0.913
CLNS1A	PRMT1	4449691	4448400	9606.ENSP00000433919	9606.ENSP00000406162	0	0	0	0	0.146	0	0.900	0.068	0.913
LCK	STAM2	4440823	4435333	9606.ENSP00000337825	9606.ENSP00000263904	0	0	0	0	0.061	0.091	0.900	0.107	0.913
C4A	P4HB	4447940	4439955	9606.ENSP00000396688	9606.ENSP00000327801	0	0	0	0	0	0	0.900	0.174	0.913
KIDINS220	RAP1B	4434507	4434137	9606.ENSP00000256707	9606.ENSP00000250559	0	0	0	0	0	0.158	0.900	0.051	0.913
RHOT2	TRIP10	4439488	4439334	9606.ENSP00000321971	9606.ENSP00000320117	0	0	0	0	0.061	0.157	0.900	0	0.913
GDI2	PSMD1	4445338	4438504	9606.ENSP00000369538	9606.ENSP00000309474	0	0	0	0	0.150	0	0.900	0.065	0.913
HSPD1	CHCHD3	4445814	4435106	9606.ENSP00000373620	9606.ENSP00000262570	0	0	0	0	0.157	0	0.900	0.057	0.913
ARPC1B	ABI1	4447620	4444683	9606.ENSP00000389631	9606.ENSP00000365312	0	0	0	0	0.079	0	0.900	0.139	0.913
VWF	SRGN	4434871	4433821	9606.ENSP00000261405	9606.ENSP00000242465	0	0	0	0	0.076	0	0.900	0.140	0.913
RHOA	ARHGAP30	4448110	4443012	9606.ENSP00000400175	9606.ENSP00000356992	0	0	0	0	0	0.057	0.900	0.158	0.913
ACTG1	ABI1	4450595	4444683	9606.ENSP00000458162	9606.ENSP00000365312	0	0	0	0	0	0.055	0.900	0.157	0.913
SLU7	THOC3	4437371	4435558	9606.ENSP00000297151	9606.ENSP00000265097	0	0	0	0	0.062	0	0.900	0.150	0.913
JUN	KMT2C	4443699	4435027	9606.ENSP00000360266	9606.ENSP00000262189	0	0	0	0	0	0.128	0.900	0.091	0.913
WWP1	PSMD1	4449416	4438504	9606.ENSP00000427793	9606.ENSP00000309474	0	0	0	0	0.064	0.138	0.900	0.057	0.913
PHC1	DNMT3A	4449958	4435481	9606.ENSP00000440674	9606.ENSP00000264709	0	0	0	0	0	0	0.900	0.174	0.913
STON1	DNM2	4447142	4445839	9606.ENSP00000384615	9606.ENSP00000373905	0	0	0	0	0.064	0	0.900	0.151	0.913
IKZF3	JAK1	4441435	4441317	9606.ENSP00000344544	9606.ENSP00000343204	0	0	0	0	0.055	0.080	0.900	0.123	0.913
IFI27	HLA-B	4451772	4448060	9606.ENSP00000483430	9606.ENSP00000399168	0	0	0	0	0.063	0	0.900	0.150	0.913
TAF15	POLR2H	4451093	4448791	9606.ENSP00000474096	9606.ENSP00000415536	0	0	0	0	0.143	0	0.900	0.061	0.912
RNF2	MGA	4442902	4433106	9606.ENSP00000356480	9606.ENSP00000219905	0	0	0	0	0	0.150	0.900	0.056	0.912
CCNC	SMAD4	4449479	4441161	9606.ENSP00000428982	9606.ENSP00000341551	0	0	0	0	0.063	0	0.900	0.137	0.912
B2M	PTPN6	4450405	4447701	9606.ENSP00000452780	9606.ENSP00000391592	0	0	0	0	0.108	0	0.900	0.095	0.912
PAXIP1	NCOA3	4447067	4443859	9606.ENSP00000384048	9606.ENSP00000361066	0	0	0	0	0.063	0	0.900	0.137	0.912
DYNC1H1	COG3	4441877	4434646	9606.ENSP00000348965	9606.ENSP00000258654	0	0	0	0	0	0	0.900	0.160	0.912
ACTG1	CYFIP2	4450595	4450126	9606.ENSP00000458162	9606.ENSP00000444645	0	0	0	0	0	0.085	0.900	0.122	0.912
CITED2	NCOA1	4450108	4447214	9606.ENSP00000444198	9606.ENSP00000385216	0	0	0	0	0	0	0.900	0.160	0.912
VAPA	RAP1B	4441538	4434137	9606.ENSP00000345656	9606.ENSP00000250559	0	0	0	0	0.136	0.050	0.900	0.057	0.912
AP2A2	RAB5A	4439946	4436053	9606.ENSP00000327694	9606.ENSP00000273047	0	0	0	0	0.062	0	0.900	0.137	0.912
HNRNPA2B1	PPWD1	4441649	4434853	9606.ENSP00000346694	9606.ENSP00000261308	0	0	0	0	0.162	0	0.900	0	0.912
GTF2F2	CCAR1	4441082	4435657	9606.ENSP00000340823	9606.ENSP00000265872	0	0	0	0	0.157	0	0.900	0	0.912
TAF7	TP53	4438816	4435880	9606.ENSP00000312709	9606.ENSP00000269305	0	0	0	0	0.055	0	0.900	0.144	0.912
LMO2	CCNH	4434571	4434515	9606.ENSP00000257818	9606.ENSP00000256897	0	0	0	0	0	0.157	0.900	0	0.912
SYVN1	UFD1L	4444847	4435212	9606.ENSP00000366395	9606.ENSP00000263202	0	0	0	0	0.064	0.348	0	0.868	0.912
TGFBR2	PPP1CC	4442197	4441182	9606.ENSP00000351905	9606.ENSP00000341779	0	0	0	0	0	0.157	0.900	0.050	0.912
PHC1	TP53	4449958	4435880	9606.ENSP00000440674	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.165	0.912
TRAF7	STUB1	4439240	4433095	9606.ENSP00000318944	9606.ENSP00000219548	0	0	0	0	0.096	0.064	0.900	0.084	0.912
MFAP4	EFEMP1	4446425	4446285	9606.ENSP00000378957	9606.ENSP00000378058	0	0	0	0	0.107	0.064	0.900	0.074	0.912
DYNC1H1	AGA	4441877	4435453	9606.ENSP00000348965	9606.ENSP00000264595	0	0	0	0	0	0	0.900	0.162	0.912
NUP214	GEMIN5	4442243	4436647	9606.ENSP00000352400	9606.ENSP00000285873	0	0	0	0	0.127	0	0.900	0.075	0.912
FCHO2	STAM2	4447813	4435333	9606.ENSP00000393776	9606.ENSP00000263904	0	0	0	0	0.079	0	0.900	0.129	0.912
MAP2K1	VWF	4437859	4434871	9606.ENSP00000302486	9606.ENSP00000261405	0	0	0	0	0	0	0.900	0.165	0.912
DPP7	AGA	4443774	4435453	9606.ENSP00000360635	9606.ENSP00000264595	0	0	0	0	0.080	0	0.900	0.123	0.912
YBX1	SF3B1	4443961	4440663	9606.ENSP00000361626	9606.ENSP00000335321	0	0	0	0	0.070	0.117	0.900	0.056	0.912
TLE4	EP300	4444744	4435224	9606.ENSP00000365720	9606.ENSP00000263253	0	0	0	0	0.064	0	0.900	0.139	0.912
MCEMP1	SLC2A3	4440140	4432652	9606.ENSP00000329920	9606.ENSP00000075120	0	0	0	0	0.061	0	0.900	0.140	0.912
HGS	SH3GL1	4440236	4435914	9606.ENSP00000331201	9606.ENSP00000269886	0	0	0	0	0.114	0	0.900	0.085	0.912
HLA-DPB1	LCK	4448476	4440823	9606.ENSP00000408146	9606.ENSP00000337825	0	0	0	0	0.069	0	0.900	0.136	0.912
CHD9	NCOA2	4450568	4448095	9606.ENSP00000457466	9606.ENSP00000399968	0	0	0	0	0.063	0.066	0.900	0.120	0.912
TIA1	GTF2F2	4448170	4441082	9606.ENSP00000401371	9606.ENSP00000340823	0	0	0	0	0.120	0	0.900	0.090	0.912
ANXA2	PA2G4	4441580	4437907	9606.ENSP00000346032	9606.ENSP00000302886	0	0	0	0	0	0	0.900	0.161	0.912
RNF111	RBBP6	4450438	4439156	9606.ENSP00000453872	9606.ENSP00000317872	0	0	0	0	0.114	0	0.900	0.094	0.912
NDE1	SEC13	4446534	4445779	9606.ENSP00000379643	9606.ENSP00000373312	0	0	0	0	0.062	0	0.900	0.144	0.912
HNRNPA1	PPWD1	4441190	4434853	9606.ENSP00000341826	9606.ENSP00000261308	0	0	0	0	0.162	0	0.900	0	0.912
PIK3R1	ITGB4	4449428	4432778	9606.ENSP00000428056	9606.ENSP00000200181	0	0	0	0	0	0	0.900	0.158	0.912
TEK	FES	4445310	4440267	9606.ENSP00000369375	9606.ENSP00000331504	0	0	0	0.630	0.063	0.096	0.900	0.171	0.912
DDX46	CSTF2T	4448833	4440358	9606.ENSP00000416534	9606.ENSP00000332444	0.042	0	0	0	0.104	0.087	0.900	0.060	0.912
SPTBN1	COG4	4441904	4439024	9606.ENSP00000349259	9606.ENSP00000315775	0	0	0	0	0	0	0.900	0.151	0.911
TAF7	CCNH	4438816	4434515	9606.ENSP00000312709	9606.ENSP00000256897	0	0	0	0	0.100	0	0.900	0.100	0.911
OFD1	RAB11A	4441413	4434975	9606.ENSP00000344314	9606.ENSP00000261890	0	0	0	0	0	0	0.900	0.156	0.911
IGF2R	STAM2	4441925	4435333	9606.ENSP00000349437	9606.ENSP00000263904	0	0	0	0	0.061	0	0.900	0.136	0.911
PSAP	ANXA1	4446348	4444796	9606.ENSP00000378394	9606.ENSP00000366109	0	0	0	0	0	0	0.900	0.150	0.911
SRSF2	THOC3	4446026	4435558	9606.ENSP00000376276	9606.ENSP00000265097	0	0	0	0	0.092	0	0.900	0.099	0.911
HAUS6	OFD1	4445405	4441413	9606.ENSP00000369871	9606.ENSP00000344314	0	0	0	0	0	0	0.900	0.151	0.911
MGAM	COPB1	4450229	4434113	9606.ENSP00000447378	9606.ENSP00000249923	0	0	0	0	0.063	0	0.900	0.130	0.911
COL4A1	LEPREL1	4444632	4439088	9606.ENSP00000364979	9606.ENSP00000316881	0	0	0	0	0.062	0	0.900	0.135	0.911
DYNC1H1	CCT2	4441877	4437556	9606.ENSP00000348965	9606.ENSP00000299300	0	0	0	0	0.059	0.052	0.900	0.125	0.911
GTF2F2	CSTF2T	4441082	4440358	9606.ENSP00000340823	9606.ENSP00000332444	0	0	0	0	0.151	0	0.900	0.046	0.911
LMNA	VWF	4443076	4434871	9606.ENSP00000357283	9606.ENSP00000261405	0	0	0	0	0	0	0.900	0.151	0.911
LCK	PDGFB	4440823	4440178	9606.ENSP00000337825	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0.149	0.911
CSF2RB	GRB2	4447068	4446042	9606.ENSP00000384053	9606.ENSP00000376345	0	0	0	0	0.064	0	0.900	0.126	0.911
PAXIP1	NCOR1	4447067	4435844	9606.ENSP00000384048	9606.ENSP00000268712	0	0	0	0	0.089	0	0.900	0.107	0.911
IFIT3	HLA-F	4443820	4434738	9606.ENSP00000360883	9606.ENSP00000259951	0	0	0	0	0.077	0	0.900	0.116	0.911
IL4R	GRB2	4446450	4446042	9606.ENSP00000379111	9606.ENSP00000376345	0	0	0	0	0.064	0	0.900	0.135	0.911
SUPT5H	ICE1	4450951	4437306	9606.ENSP00000470252	9606.ENSP00000296564	0	0	0	0	0.062	0	0.900	0.129	0.911
HLA-E	STAT2	4444757	4439022	9606.ENSP00000365817	9606.ENSP00000315768	0	0	0	0	0.077	0	0.900	0.123	0.911
PAN2	EIF4B	4448194	4447567	9606.ENSP00000401721	9606.ENSP00000388806	0	0	0	0	0.063	0.082	0.900	0.087	0.911
LTB	PSMB8	4448557	4444469	9606.ENSP00000410481	9606.ENSP00000364016	0	0	0	0	0.138	0	0.900	0.054	0.911
PCBP1	SRRM2	4438137	4437792	9606.ENSP00000305556	9606.ENSP00000301740	0	0	0	0	0.093	0	0.900	0.102	0.911
CAP1	ANXA2	4444027	4441580	9606.ENSP00000361883	9606.ENSP00000346032	0	0	0	0	0.109	0	0.900	0.085	0.911
TSC1	CCT3	4437501	4437177	9606.ENSP00000298552	9606.ENSP00000295688	0	0	0	0	0.049	0.145	0.900	0	0.911
CCAR1	PPWD1	4435657	4434853	9606.ENSP00000265872	9606.ENSP00000261308	0	0	0	0	0.147	0	0.900	0	0.911
POLR2H	HNRNPF	4448791	4448121	9606.ENSP00000415536	9606.ENSP00000400433	0	0	0	0	0.144	0	0.900	0	0.910
ENSG00000259040	PRDX4	4450037	4445193	9606.ENSP00000442453	9606.ENSP00000368646	0.044	0	0	0	0.061	0.845	0	0.426	0.910
